,datetime,pressuremean,failure,pressuremean_lag_1,pressuremean_lag_2,pressuremean_lag_3,pressuremean_lag_4,pressuremean_rolling_mean,rotatesd,rotatesd_lag_1,rotatesd_lag_2,rotatesd_lag_3,rotatesd_lag_4,pressuresd,pressuresd_lag_1,pressuresd_lag_2,pressuresd_lag_3,pressuresd_lag_4,voltsd,voltsd_lag_1,voltsd_lag_2,voltsd_lag_3,voltsd_lag_4,vibrationsd,vibrationsd_lag_1,vibrationsd_lag_2,vibrationsd_lag_3,vibrationsd_lag_4,vibrationmean,vibrationmean_lag_1,vibrationmean_lag_2,vibrationmean_lag_3,vibrationmean_lag_4,rotatemean,rotatemean_lag_1,rotatemean_lag_2,rotatemean_lag_3,rotatemean_lag_4,voltmean,voltmean_lag_1,voltmean_lag_2,voltmean_lag_3,voltmean_lag_4
14,2015-01-03 23:00:00+00:00,98.80885832063022,False,97.9984582058353,97.53679739804173,96.8863592003062,98.72833051877632,97.7874863307399,50.79815130433939,50.91349211827901,50.22428800678216,47.9166052011085,45.989039101396415,9.08953708750365,8.755995558560075,8.680095494642169,8.935080036638617,10.658240898981747,12.334847894432846,13.776237512927047,13.950552560119029,13.182787515430393,12.547920764623035,4.670942041954306,4.540137994315874,3.701468621294728,4.2231953684280645,4.129827532442524,40.0068851952749,40.34720861102429,40.46931626682478,41.01258789175003,41.38766414095789,446.4956541420426,452.06859351686927,448.34667388080805,456.09932267112816,460.8001623224262,168.30152610981682,167.1940855807644,166.90568675234908,164.23807786558154,163.78649667323054
15,2015-01-04 02:00:00+00:00,99.82685860211956,False,98.80885832063022,97.9984582058353,97.53679739804173,96.8863592003062,97.80761828120336,51.266714935171,50.79815130433939,50.91349211827901,50.22428800678216,47.9166052011085,8.607969815204372,9.08953708750365,8.755995558560075,8.680095494642169,8.935080036638617,11.743412608190965,12.334847894432846,13.776237512927047,13.950552560119029,13.182787515430393,5.036223944204816,4.670942041954306,4.540137994315874,3.701468621294728,4.2231953684280645,39.55113494147394,40.0068851952749,40.34720861102429,40.46931626682478,41.01258789175003,447.6611387104483,446.4956541420426,452.06859351686927,448.34667388080805,456.09932267112816,170.1363568262311,168.30152610981682,167.1940855807644,166.90568675234908,164.23807786558154
16,2015-01-04 05:00:00+00:00,99.9880235159531,False,99.82685860211956,98.80885832063022,97.9984582058353,97.53679739804173,98.54274313165669,41.20559035685889,51.266714935171,50.79815130433939,50.91349211827901,50.22428800678216,8.700813064892559,8.607969815204372,9.08953708750365,8.755995558560075,8.680095494642169,14.242407507348016,11.743412608190965,12.334847894432846,13.776237512927047,13.950552560119029,5.296505643112236,5.036223944204816,4.670942041954306,4.540137994315874,3.701468621294728,39.25885454156408,39.55113494147394,40.0068851952749,40.34720861102429,40.46931626682478,445.9097809346244,447.6611387104483,446.4956541420426,452.06859351686927,448.34667388080805,168.61691057256414,170.1363568262311,168.30152610981682,167.1940855807644,166.90568675234908
17,2015-01-04 08:00:00+00:00,101.12947744015564,False,99.9880235159531,99.82685860211956,98.80885832063022,97.9984582058353,99.15554966113456,40.80297165094257,41.20559035685889,51.266714935171,50.79815130433939,50.91349211827901,8.371508642605402,8.700813064892559,8.607969815204372,9.08953708750365,8.755995558560075,15.436130924985079,14.242407507348016,11.743412608190965,12.334847894432846,13.776237512927047,5.207961594824639,5.296505643112236,5.036223944204816,4.670942041954306,4.540137994315874,38.76918419462987,39.25885454156408,39.55113494147394,40.0068851952749,40.34720861102429,446.47830499292763,445.9097809346244,447.6611387104483,446.4956541420426,452.06859351686927,168.8243287870281,168.61691057256414,170.1363568262311,168.30152610981682,167.1940855807644
18,2015-01-04 11:00:00+00:00,101.18146229919313,False,101.12947744015564,99.9880235159531,99.82685860211956,98.80885832063022,99.93830446971464,40.52039752042069,40.80297165094257,41.20559035685889,51.266714935171,50.79815130433939,6.441539463061577,8.371508642605402,8.700813064892559,8.607969815204372,9.08953708750365,15.404899661936012,15.436130924985079,14.242407507348016,11.743412608190965,12.334847894432846,5.023672402557121,5.207961594824639,5.296505643112236,5.036223944204816,4.670942041954306,38.61927187469336,38.76918419462987,39.25885454156408,39.55113494147394,40.0068851952749,446.4898301271617,446.47830499292763,445.9097809346244,447.6611387104483,446.4956541420426,170.07784047841716,168.8243287870281,168.61691057256414,170.1363568262311,168.30152610981682
19,2015-01-04 14:00:00+00:00,99.96140587500076,False,101.18146229919313,101.12947744015564,99.9880235159531,99.82685860211956,100.53145546435536,36.200934934859376,40.52039752042069,40.80297165094257,41.20559035685889,51.266714935171,8.109920368436686,6.441539463061577,8.371508642605402,8.700813064892559,8.607969815204372,15.22699613982141,15.404899661936012,15.436130924985079,14.242407507348016,11.743412608190965,5.421307875083518,5.023672402557121,5.207961594824639,5.296505643112236,5.036223944204816,38.812002618961685,38.61927187469336,38.76918419462987,39.25885454156408,39.55113494147394,448.15945114510566,446.4898301271617,446.47830499292763,445.9097809346244,447.6611387104483,169.27612077345037,170.07784047841716,168.8243287870281,168.61691057256414,170.1363568262311
20,2015-01-04 17:00:00+00:00,99.748429655075,False,99.96140587500076,101.18146229919313,101.12947744015564,99.9880235159531,100.56509228257566,34.7669485758081,36.200934934859376,40.52039752042069,40.80297165094257,41.20559035685889,9.347503767157487,8.109920368436686,6.441539463061577,8.371508642605402,8.700813064892559,14.705198382377764,15.22699613982141,15.404899661936012,15.436130924985079,14.242407507348016,5.575682511213966,5.421307875083518,5.023672402557121,5.207961594824639,5.296505643112236,39.317227551948406,38.812002618961685,38.61927187469336,38.76918419462987,39.25885454156408,458.0157521044825,448.15945114510566,446.4898301271617,446.47830499292763,445.9097809346244,167.61177029546772,169.27612077345037,170.07784047841716,168.8243287870281,168.61691057256414
21,2015-01-04 20:00:00+00:00,99.50760369000976,False,99.748429655075,99.96140587500076,101.18146229919313,101.12947744015564,100.50519381735613,32.3714257149983,34.7669485758081,36.200934934859376,40.52039752042069,40.80297165094257,10.278115080277644,9.347503767157487,8.109920368436686,6.441539463061577,8.371508642605402,14.469126095071509,14.705198382377764,15.22699613982141,15.404899661936012,15.436130924985079,4.8300815749981485,5.575682511213966,5.421307875083518,5.023672402557121,5.207961594824639,39.24882794134921,39.317227551948406,38.812002618961685,38.61927187469336,38.76918419462987,449.7504463046824,458.0157521044825,448.15945114510566,446.4898301271617,446.47830499292763,167.26744397914405,167.61177029546772,169.27612077345037,170.07784047841716,168.8243287870281
22,2015-01-04 23:00:00+00:00,97.62000908319305,False,99.50760369000976,99.748429655075,99.96140587500076,101.18146229919313,100.09972537981966,31.82839256446189,32.3714257149983,34.7669485758081,36.200934934859376,40.52039752042069,10.970087583619401,10.278115080277644,9.347503767157487,8.109920368436686,6.441539463061577,15.852563007383266,14.469126095071509,14.705198382377764,15.22699613982141,15.404899661936012,4.88502307125117,4.8300815749981485,5.575682511213966,5.421307875083518,5.023672402557121,38.6131594372471,39.24882794134921,39.317227551948406,38.812002618961685,38.61927187469336,450.5755999671265,449.7504463046824,458.0157521044825,448.15945114510566,446.4898301271617,166.58552236482032,167.26744397914405,167.61177029546772,169.27612077345037,170.07784047841716
23,2015-01-05 02:00:00+00:00,97.49113637102805,False,97.62000908319305,99.50760369000976,99.748429655075,99.96140587500076,99.20936207581966,34.616750462492725,31.82839256446189,32.3714257149983,34.7669485758081,36.200934934859376,10.754245559634251,10.970087583619401,10.278115080277644,9.347503767157487,8.109920368436686,15.881872281154006,15.852563007383266,14.469126095071509,14.705198382377764,15.22699613982141,4.55449589977197,4.88502307125117,4.8300815749981485,5.575682511213966,5.421307875083518,39.21140569397789,38.6131594372471,39.24882794134921,39.317227551948406,38.812002618961685,446.72991214501053,450.5755999671265,449.7504463046824,458.0157521044825,448.15945114510566,166.16698637048125,166.58552236482032,167.26744397914405,167.61177029546772,169.27612077345037
24,2015-01-05 05:00:00+00:00,98.89655699925692,False,97.49113637102805,97.62000908319305,99.50760369000976,99.748429655075,98.59179469982647,39.86905964142413,34.616750462492725,31.82839256446189,32.3714257149983,34.7669485758081,12.0127798154369,10.754245559634251,10.970087583619401,10.278115080277644,9.347503767157487,14.490018120984091,15.881872281154006,15.852563007383266,14.469126095071509,14.705198382377764,4.3041306403264254,4.55449589977197,4.88502307125117,4.8300815749981485,5.575682511213966,39.4322394288224,39.21140569397789,38.6131594372471,39.24882794134921,39.317227551948406,445.4080746410452,446.72991214501053,450.5755999671265,449.7504463046824,458.0157521044825,168.22523557261678,166.16698637048125,166.58552236482032,167.26744397914405,167.61177029546772
25,2015-01-05 08:00:00+00:00,99.06648691852187,False,98.89655699925692,97.49113637102805,97.62000908319305,99.50760369000976,98.37882653587195,40.37675135785893,39.86905964142413,34.616750462492725,31.82839256446189,32.3714257149983,12.208019411087733,12.0127798154369,10.754245559634251,10.970087583619401,10.278115080277644,12.58902831619315,14.490018120984091,15.881872281154006,15.852563007383266,14.469126095071509,4.359003924458442,4.3041306403264254,4.55449589977197,4.88502307125117,4.8300815749981485,40.12184899039279,39.4322394288224,39.21140569397789,38.6131594372471,39.24882794134921,435.83080264632247,445.4080746410452,446.72991214501053,450.5755999671265,449.7504463046824,167.7049227090327,168.22523557261678,166.16698637048125,166.58552236482032,167.26744397914405
26,2015-01-05 11:00:00+00:00,99.86199850480564,False,99.06648691852187,98.89655699925692,97.49113637102805,97.62000908319305,98.26854734299998,52.231719177622175,40.37675135785893,39.86905964142413,34.616750462492725,31.82839256446189,12.974179994331243,12.208019411087733,12.0127798154369,10.754245559634251,10.970087583619401,13.104883493463294,12.58902831619315,14.490018120984091,15.881872281154006,15.852563007383266,4.373395065652002,4.359003924458442,4.3041306403264254,4.55449589977197,4.88502307125117,39.90604674503985,40.12184899039279,39.4322394288224,39.21140569397789,38.6131594372471,443.7225964956588,435.83080264632247,445.4080746410452,446.72991214501053,450.5755999671265,168.14844980057796,167.7049227090327,168.22523557261678,166.16698637048125,166.58552236482032
27,2015-01-05 14:00:00+00:00,101.2630620384696,False,99.86199850480564,99.06648691852187,98.89655699925692,97.49113637102805,98.82904469840312,53.049678021426,52.231719177622175,40.37675135785893,39.86905964142413,34.616750462492725,12.10198020666819,12.974179994331243,12.208019411087733,12.0127798154369,10.754245559634251,15.097815601336588,13.104883493463294,12.58902831619315,14.490018120984091,15.881872281154006,3.949543837094001,4.373395065652002,4.359003924458442,4.3041306403264254,4.55449589977197,40.15652810876917,39.90604674503985,40.12184899039279,39.4322394288224,39.21140569397789,449.57123405451586,443.7225964956588,435.83080264632247,445.4080746410452,446.72991214501053,167.65694388215178,168.14844980057796,167.7049227090327,168.22523557261678,166.16698637048125
28,2015-01-05 17:00:00+00:00,100.91523179339147,False,101.2630620384696,99.86199850480564,99.06648691852187,98.89655699925692,99.77202611526351,52.243918213434846,53.049678021426,52.231719177622175,40.37675135785893,39.86905964142413,11.798999135986955,12.10198020666819,12.974179994331243,12.208019411087733,12.0127798154369,15.262176038095395,15.097815601336588,13.104883493463294,12.58902831619315,14.490018120984091,4.030719717986263,3.949543837094001,4.373395065652002,4.359003924458442,4.3041306403264254,40.39655580424803,40.15652810876917,39.90604674503985,40.12184899039279,39.4322394288224,445.3619484625996,449.57123405451586,443.7225964956588,435.83080264632247,445.4080746410452,167.12826117861368,167.65694388215178,168.14844980057796,167.7049227090327,168.22523557261678
29,2015-01-05 20:00:00+00:00,101.21048475464121,False,100.91523179339147,101.2630620384696,99.86199850480564,99.06648691852187,100.27669481379715,57.740742927920806,52.243918213434846,53.049678021426,52.231719177622175,40.37675135785893,11.377461025980866,11.798999135986955,12.10198020666819,12.974179994331243,12.208019411087733,16.973538451730448,15.262176038095395,15.097815601336588,13.104883493463294,12.58902831619315,4.03570616883396,4.030719717986263,3.949543837094001,4.373395065652002,4.359003924458442,40.56834082349872,40.39655580424803,40.15652810876917,39.90604674503985,40.12184899039279,442.4650781208712,445.3619484625996,449.57123405451586,443.7225964956588,435.83080264632247,170.4738003395096,167.12826117861368,167.65694388215178,168.14844980057796,167.7049227090327
30,2015-01-05 23:00:00+00:00,102.21849360983259,False,101.21048475464121,100.91523179339147,101.2630620384696,99.86199850480564,100.81269427282699,60.85034642830589,57.740742927920806,52.243918213434846,53.049678021426,52.231719177622175,9.9533854253127,11.377461025980866,11.798999135986955,12.10198020666819,12.974179994331243,17.279845374707346,16.973538451730448,15.262176038095395,15.097815601336588,13.104883493463294,3.509992503189587,4.03570616883396,4.030719717986263,3.949543837094001,4.373395065652002,41.54916874447528,40.56834082349872,40.39655580424803,40.15652810876917,39.90604674503985,437.6671533282155,442.4650781208712,445.3619484625996,449.57123405451586,443.7225964956588,170.33452560627762,170.4738003395096,167.12826117861368,167.65694388215178,168.14844980057796
31,2015-01-06 02:00:00+00:00,103.59044066087694,False,102.21849360983259,101.21048475464121,100.91523179339147,101.2630620384696,101.40181804908372,61.89186073089793,60.85034642830589,57.740742927920806,52.243918213434846,53.049678021426,9.839947150744507,9.9533854253127,11.377461025980866,11.798999135986955,12.10198020666819,17.007806522462854,17.279845374707346,16.973538451730448,15.262176038095395,15.097815601336588,3.3938370379169784,3.509992503189587,4.03570616883396,4.030719717986263,3.949543837094001,41.823503189948354,41.54916874447528,40.56834082349872,40.39655580424803,40.15652810876917,433.68776349470687,437.6671533282155,442.4650781208712,445.3619484625996,449.57123405451586,171.54973149833162,170.33452560627762,170.4738003395096,167.12826117861368,167.65694388215178
32,2015-01-06 05:00:00+00:00,102.9238215006392,False,103.59044066087694,102.21849360983259,101.21048475464121,100.91523179339147,101.98366270468556,59.84232207964932,61.89186073089793,60.85034642830589,57.740742927920806,52.243918213434846,9.600041031125855,9.839947150744507,9.9533854253127,11.377461025980866,11.798999135986955,16.754191019391058,17.007806522462854,17.279845374707346,16.973538451730448,15.262176038095395,3.445301394810825,3.3938370379169784,3.509992503189587,4.03570616883396,4.030719717986263,42.27683412892394,41.823503189948354,41.54916874447528,40.56834082349872,40.39655580424803,438.910841000976,433.68776349470687,437.6671533282155,442.4650781208712,445.3619484625996,171.32848784484625,171.54973149833162,170.33452560627762,170.4738003395096,167.12826117861368
33,2015-01-06 08:00:00+00:00,101.85530541039302,False,102.9238215006392,103.59044066087694,102.21849360983259,101.21048475464121,102.48581013149749,57.03569680516049,59.84232207964932,61.89186073089793,60.85034642830589,57.740742927920806,10.39686521089647,9.600041031125855,9.839947150744507,9.9533854253127,11.377461025980866,17.33416868772609,16.754191019391058,17.007806522462854,17.279845374707346,16.973538451730448,3.5733072615350654,3.445301394810825,3.3938370379169784,3.509992503189587,4.03570616883396,42.15843044794836,42.27683412892394,41.823503189948354,41.54916874447528,40.56834082349872,445.42144344173965,438.910841000976,433.68776349470687,437.6671533282155,442.4650781208712,170.79919498480754,171.32848784484625,171.54973149833162,170.33452560627762,170.4738003395096
34,2015-01-06 11:00:00+00:00,100.1729748367939,False,101.85530541039302,102.9238215006392,103.59044066087694,102.21849360983259,102.64701529543544,46.240785060376865,57.03569680516049,59.84232207964932,61.89186073089793,60.85034642830589,10.23861340626992,10.39686521089647,9.600041031125855,9.839947150744507,9.9533854253127,18.49755403071137,17.33416868772609,16.754191019391058,17.007806522462854,17.279845374707346,3.778470122657681,3.5733072615350654,3.445301394810825,3.3938370379169784,3.509992503189587,42.250589682477006,42.15843044794836,42.27683412892394,41.823503189948354,41.54916874447528,436.0153059705343,445.42144344173965,438.910841000976,433.68776349470687,437.6671533282155,171.24300198066402,170.79919498480754,171.32848784484625,171.54973149833162,170.33452560627762
35,2015-01-06 14:00:00+00:00,100.44963216824866,False,100.1729748367939,101.85530541039302,102.9238215006392,103.59044066087694,102.13563560217575,46.115797986445905,46.240785060376865,57.03569680516049,59.84232207964932,61.89186073089793,10.291270888069839,10.23861340626992,10.39686521089647,9.600041031125855,9.839947150744507,16.649536042824376,18.49755403071137,17.33416868772609,16.754191019391058,17.007806522462854,3.6643399504009166,3.778470122657681,3.5733072615350654,3.445301394810825,3.3938370379169784,42.4168714045784,42.250589682477006,42.15843044794836,42.27683412892394,41.823503189948354,433.5722809158986,436.0153059705343,445.42144344173965,438.910841000976,433.68776349470687,172.28075563299572,171.24300198066402,170.79919498480754,171.32848784484625,171.54973149833162
36,2015-01-06 17:00:00+00:00,100.46401245068216,False,100.44963216824866,100.1729748367939,101.85530541039302,102.9238215006392,101.35043347901868,46.269334797936004,46.115797986445905,46.240785060376865,57.03569680516049,59.84232207964932,9.762874824744316,10.291270888069839,10.23861340626992,10.39686521089647,9.600041031125855,18.950863925571547,16.649536042824376,18.49755403071137,17.33416868772609,16.754191019391058,3.7659994403428887,3.6643399504009166,3.778470122657681,3.5733072615350654,3.445301394810825,42.40589319444328,42.4168714045784,42.250589682477006,42.15843044794836,42.27683412892394,433.4474447534294,433.5722809158986,436.0153059705343,445.42144344173965,438.910841000976,170.91973825307053,172.28075563299572,171.24300198066402,170.79919498480754,171.32848784484625
37,2015-01-06 20:00:00+00:00,100.90658086817108,False,100.46401245068216,100.44963216824866,100.1729748367939,101.85530541039302,100.73548121652942,40.42125861183733,46.269334797936004,46.115797986445905,46.240785060376865,57.03569680516049,9.205226673113199,9.762874824744316,10.291270888069839,10.23861340626992,10.39686521089647,18.59357370821251,18.950863925571547,16.649536042824376,18.49755403071137,17.33416868772609,4.235316772270112,3.7659994403428887,3.6643399504009166,3.778470122657681,3.5733072615350654,41.897334493855716,42.40589319444328,42.4168714045784,42.250589682477006,42.15843044794836,442.26145996706117,433.4474447534294,433.5722809158986,436.0153059705343,445.42144344173965,170.83567050597304,170.91973825307053,172.28075563299572,171.24300198066402,170.79919498480754
38,2015-01-06 23:00:00+00:00,100.55605677029853,False,100.90658086817108,100.46401245068216,100.44963216824866,100.1729748367939,100.49830008097395,35.40771037024063,40.42125861183733,46.269334797936004,46.115797986445905,46.240785060376865,9.312657831425227,9.205226673113199,9.762874824744316,10.291270888069839,10.23861340626992,16.96630843295655,18.59357370821251,18.950863925571547,16.649536042824376,18.49755403071137,4.115896340064509,4.235316772270112,3.7659994403428887,3.6643399504009166,3.778470122657681,41.898979273030136,41.897334493855716,42.40589319444328,42.4168714045784,42.250589682477006,447.24717535656725,442.26145996706117,433.4474447534294,433.5722809158986,436.0153059705343,170.15195452083066,170.83567050597304,170.91973825307053,172.28075563299572,171.24300198066402
39,2015-01-07 02:00:00+00:00,99.95320732514256,False,100.55605677029853,100.90658086817108,100.46401245068216,100.44963216824866,100.59407056435009,33.511693540543945,35.40771037024063,40.42125861183733,46.269334797936004,46.115797986445905,8.955781480913817,9.312657831425227,9.205226673113199,9.762874824744316,10.291270888069839,17.5124460135742,16.96630843295655,18.59357370821251,18.950863925571547,16.649536042824376,4.0978377699647615,4.115896340064509,4.235316772270112,3.7659994403428887,3.6643399504009166,41.84968582467591,41.898979273030136,41.897334493855716,42.40589319444328,42.4168714045784,457.2543302208262,447.24717535656725,442.26145996706117,433.4474447534294,433.5722809158986,167.32255212223663,170.15195452083066,170.83567050597304,170.91973825307053,172.28075563299572
40,2015-01-07 05:00:00+00:00,98.87132270472422,False,99.95320732514256,100.55605677029853,100.90658086817108,100.46401245068216,100.46996435357359,36.23047625832447,33.511693540543945,35.40771037024063,40.42125861183733,46.269334797936004,8.026018392399843,8.955781480913817,9.312657831425227,9.205226673113199,9.762874824744316,17.431640988512555,17.5124460135742,16.96630843295655,18.59357370821251,18.950863925571547,3.901121564543853,4.0978377699647615,4.115896340064509,4.235316772270112,3.7659994403428887,41.57011656974836,41.84968582467591,41.898979273030136,41.897334493855716,42.40589319444328,452.63909704454767,457.2543302208262,447.24717535656725,442.26145996706117,433.4474447534294,166.845215051342,167.32255212223663,170.15195452083066,170.83567050597304,170.91973825307053
