,wei_voltmean,failure,wei_rotatemean,wei_pressuremean,wei_vibrationmean,wei_voltsd,wei_rotatesd,wei_vibrationsd,wei_pressuresd
66,174.21001109068226,False,461.46762625956046,97.84012811393177,39.250770369458756,19.117892084498717,50.51617057762368,5.463094418563991,10.55549068800478
67,169.96149532041068,False,464.0476911100192,99.3064599341058,39.87821431100211,18.09124920478832,50.85729411246822,5.346839061036383,10.910826865444417
68,169.02670833498001,False,460.2457684755291,99.76797106146644,39.508230065740904,16.199953165770335,56.93547230845955,5.48531263851384,11.748570900011167
69,168.38113467303728,False,455.9962508938344,99.02984676194357,39.29746988187497,15.689218427252571,54.321691390354644,5.302975435161307,12.228609381566224
70,169.5862240487074,False,452.7826962609845,99.13122851952257,38.98463368705055,14.014737500687835,52.320122782649314,5.235028902022215,12.428223803086428
71,171.28491828217918,False,456.0683372132197,101.34279806253471,38.768068887554044,14.461325243106037,52.84760067410711,5.082661077451959,11.559409093084808
72,170.93344122520296,False,458.2959203148383,101.37084184834957,38.92399800232903,14.388449753324508,50.69949360258379,4.429914561576965,11.4924350615466
73,171.4401934367323,False,463.8633473541197,101.74584562185078,37.82675706576506,13.721497232341704,51.120115634654596,4.732550648905063,11.867772551649725
74,172.0012746870135,False,459.27520435344803,103.16333321028245,38.16456936256035,12.838541354742238,50.69309116765933,4.8454964270165215,10.336950997747486
75,173.4623609189024,False,460.7065755299717,103.43853113044405,37.41817819556968,12.786070909458456,52.904899669995785,4.796628990035731,10.502926063982919
76,173.1834637608061,False,464.5230182660424,102.69669355224372,38.1623236336989,13.721432920888837,48.932843053718436,4.734495567528012,9.723433006178263
77,171.60540714806743,False,454.1354202989979,103.62801663380287,38.20784127282912,13.181049765546613,52.67057905342062,5.0914620497641225,9.41632637860067
78,172.06622590722355,False,450.23757090649065,102.63539921536423,38.377461742895434,13.627471653366275,52.263435082798225,5.1784366562864435,9.239793247565839
79,170.9251499412294,False,447.0093648502785,101.9194794491932,38.608854507592454,13.091580323404706,56.56164575713271,5.199285103163053,8.998823761812156
80,172.64652789464972,False,448.22191496537295,102.20887722319388,39.636648458943185,13.850846482936866,55.32646737613386,4.7339936232484785,9.201916399318408
81,171.3518719247379,False,446.7496021519406,101.48820043291276,39.96006613810022,14.365840311124867,54.12319796991087,4.121981914993942,9.275675231423119
82,173.88984213223347,False,457.0682250318029,100.13951267819029,39.59610492056451,14.314559092473754,60.698900011708794,4.704773734532426,9.565042326783374
83,176.0484181894611,False,459.5974772999215,98.94932143686034,40.023819532511396,13.122129753182488,60.07053546410448,4.360192878639437,8.774751420234361
84,176.6300121337074,False,464.20093789312574,99.37997620678385,40.12159623990007,12.719767909969235,63.4933263706476,4.828348930607372,8.888413414042969
85,177.39108068636293,False,473.5823304550115,99.66727785236652,40.245206465050465,12.129080828266606,57.59310007501735,4.6123963640594825,7.370469460625008
86,175.09936175803622,False,479.11085065231765,101.08616084575935,39.954127717504846,14.046693821331255,57.791743335127286,4.873772685406268,7.665490881842601
87,174.65762101433612,False,482.70896752935806,101.91450269062979,39.425814632195134,14.016515230830386,51.641538589954216,5.574737886274468,7.764964543068848
88,172.04436891730163,False,478.2363651568747,101.6192250348514,39.35337750455267,14.868713164322724,52.45654403453511,6.005870703456986,7.656712852943188
89,172.19916381465526,False,478.601897109971,102.55428986151615,39.52036690167107,13.703494317184575,54.522869131196096,6.05539377915276,7.913768229324844
90,172.6332486482404,False,468.2843351232204,104.2988775095162,39.291551511734035,13.461265081598976,49.3663539083655,5.5967816626879765,7.785554767204374
91,172.18359609825202,False,458.75567502403175,104.05988942832931,39.73683053449536,13.558640609483273,51.98159225106885,6.187644225243624,8.963290997569654
92,170.61482234251426,False,457.9571457540095,103.85269565520113,39.20553412242636,15.822893851552953,46.473314017398565,5.915599683855612,8.288170735084313
93,170.1447044571847,False,456.36559214638453,102.95997805468176,38.78108287756466,16.065466640829698,45.6451917814826,6.046003562871068,9.86831079163522
94,170.3847682329381,False,453.0694153582162,101.74404132992369,38.784420763723816,15.888716678457145,48.57674417851454,6.026166116046031,10.369761207682764
95,171.3929726772648,False,449.5168893794447,101.10992719796083,38.92108555543102,16.567903779696962,46.75552039711107,5.564068163741871,10.097427319783764
96,172.77606914066232,False,455.97429026772494,99.45591321736286,38.815458049542215,16.525775019791908,52.086637282203924,5.038370432410791,10.709961881480632
97,170.7785887710838,False,452.3575685269381,98.28062008751465,38.54207304030047,17.685928436836857,49.668837309365905,5.228909778586576,9.990146485691117
98,170.98775105632416,False,448.2491341553322,97.31335051403343,39.032891209623706,19.39615186927639,51.50462109607215,5.6938423196014485,8.789847328928357
99,171.33997375396012,False,457.35600749124063,98.41615219769129,38.910540094805754,19.753727096201178,46.29948163166773,5.057642332915306,8.540932201506175
100,173.58950502634036,False,454.9960224930984,98.40426774965387,39.638293458637705,17.907773260944463,45.11153409842974,5.167280570894986,8.850743560026396
101,176.99809278153901,False,457.27055617724676,99.70755623216208,40.26876512895702,20.306800191961234,43.106797574665855,5.001061524721643,8.429770028841196
102,179.7455879031796,False,460.32163171310583,99.95527414223623,40.3087941977566,18.882747634219704,37.113146788812145,4.949950430379153,9.021601884436828
103,179.58754746342018,False,454.41684251515886,99.7298492185943,40.43163828776947,18.77951545873432,45.140798040695046,4.6822858579100926,9.2209417833461
104,181.66720926530968,False,456.2444235537522,100.33385794565427,40.75793927059927,17.60794369646711,43.38153306281945,5.195698421887579,8.741226706842864
105,181.48196610341282,False,461.7049816504305,101.14310605562241,42.391629068367216,19.724017660775445,44.253050392926944,5.380063920529518,9.02294024206357
106,178.1884520283707,False,474.2561929115592,100.25512421983795,43.29589765685032,19.755852695100852,43.183809422192574,5.3056147009431935,9.568086291612406
107,177.6837111547745,False,478.5631915803413,98.12635721997995,44.12029489216401,19.40395759900456,52.88482205179263,5.674669543412808,9.968589672003032
108,175.54717902773442,False,479.21192062957664,98.49104829472952,45.06130413373339,20.00656966756931,53.638029519978964,6.071069070156679,10.14243636663968
109,174.4434314246698,False,474.39228339737775,97.43705096172165,46.08926530927249,18.354652228867593,59.170948496489885,6.227973442278353,10.274250666487422
110,172.88630340699888,False,470.23467102023073,98.02401313075475,47.24697691049182,18.57052491278483,59.7172239728903,5.559562537834658,9.668458345828503
111,172.62819684573242,False,477.3583318759153,97.68262208147863,48.557707153573595,18.851291491925608,55.387870691400785,4.691242353162366,9.531794883720758
112,171.05759060511286,False,472.45888511084695,96.768337878277,48.908128559403146,18.13168634499789,54.521376192350424,3.9066175244015175,10.205211790347636
113,172.846055315452,False,467.1238160898347,97.10442306295548,48.9546861961479,14.58955579046796,55.03479403246151,3.643940096044395,10.079850614768752
114,176.16965304106625,False,461.50528351064605,99.68668308354296,48.924239677841605,14.376741620007875,52.79317555677265,3.4449840815364685,11.659082701227053
115,175.62319680762855,False,453.6727292195866,99.9835375943782,49.16514103074893,15.651535884986224,44.44644336566886,3.2350280003876133,11.736861852348635
116,175.61545426689858,False,451.6490106307213,99.40078134801097,48.38779920229511,15.064406475724475,44.267900069432095,3.4634572600653883,11.38399109471858
117,173.74976497274707,False,456.9464562153305,98.52084635183468,49.29169371332878,14.093258687496615,41.66580294292371,4.4847640695989925,11.292698072194664
118,173.59035849862798,False,456.0700266533395,98.58696195635945,50.12068901564168,13.982584840962947,45.987813367930485,5.400747271912613,11.816505964750085
119,173.88045545889034,False,458.1059737657772,99.99126624079044,49.91758598990301,14.090614333517813,45.221422339396184,5.385976266163183,12.222389408221558
120,173.10284493931647,False,459.6240924449655,101.04573536470345,49.81001540754403,15.121020565333064,45.77258356387701,5.649780790920907,11.269045690842498
121,173.24124541238785,False,459.8458945894686,100.56618471747095,48.45975117681898,15.454737204772568,46.824278513130295,6.711480478172447,11.802183669448096
122,170.8248477372305,False,454.57794756312285,98.01320075169184,47.82955327153863,14.888855645783648,51.27534322656082,7.145316770397867,11.710941861166491
123,169.80519801075178,False,454.45942516380165,99.8794206132506,46.8979057926399,13.786493874384556,48.76457394410296,7.395834037511834,11.530885434364276
124,169.61168669433226,False,450.6353848500575,100.38730700177065,46.15523861017697,14.939744816676994,50.06176908006643,7.93747472562401,12.102757383399975
125,168.57631643831232,False,451.2288506250591,102.54094354245596,44.30869278954772,13.934938278552409,50.686842932724154,6.595279957084162,11.498773685922155
126,169.1643865852352,False,451.2132910002172,101.21840624629401,41.914627471830265,13.777138405281107,47.90196795115281,5.013914631514774,11.282121182469346
127,167.91319406440988,False,449.1058216358062,101.18950001579277,41.357031456339385,12.634067170792177,44.69231068755274,5.173376839156506,11.561111566281795
128,169.03310532928074,False,445.45828354398736,100.8204648063178,41.01581242489424,11.576897810703258,44.17708158658566,4.634074455889108,12.027097272096698
129,168.85465077074716,False,446.94458730655083,99.81153152192364,41.547839687914475,11.700389807116293,45.0611244341819,4.639882747274521,11.747369429194414
130,168.73476458303273,False,445.9336951641884,102.1429001130951,41.421560948179945,11.011582695146554,55.71038610153226,4.486658644023915,11.004711067217801
131,169.64864809421294,False,439.0291776439916,101.2143632474563,41.08152233657595,11.003727081791695,59.47563554995047,4.405189057164447,10.640719208612882
132,170.60967350392468,False,441.3808316479703,99.838272117885,40.82610848664353,9.076548169315396,61.44636666327529,4.926989668883508,10.201811153094706
133,169.9281523944244,False,437.684871904861,97.79900394932498,40.850485043478216,10.34453023595198,58.69346227384485,4.916668210620747,10.334881458001234
134,169.17946614975511,False,432.0644618220106,98.43100830269422,41.23391622404503,9.902992393333225,62.05581501132014,4.880732912778042,10.241398058319575
135,169.34888646954025,False,439.15371914171203,97.18911843523868,41.27771431826103,10.362192485596523,70.32936253110695,4.187637543573898,9.15257545915502
136,168.85629450148687,False,435.9668771568186,98.60956668949156,40.514847895728714,11.536700849561873,69.20450224155586,4.693515260115432,8.849237558963289
137,168.19442691806964,False,432.6758410596568,100.42757108118931,40.50754573500388,11.449598954180296,68.43842552824303,4.819493585461288,8.852306823483042
138,169.10182023915428,False,438.9338713575805,98.35955347607359,40.181902164294335,11.043266819226556,57.43494074842294,4.732959548647827,7.7539949013117315
139,167.0562165473207,False,449.78420054583574,99.3963281273252,40.04314468214756,11.033100453203161,56.09952815125515,4.728707108512896,9.0231342140679
140,169.24847720935918,False,446.81008055530486,99.28547994921672,40.75342300331914,13.174462255254738,57.084741464996824,4.244416007671097,8.95931913114141
141,169.85324212754367,False,447.4941615900891,100.2705956432004,40.07159621355524,12.433363093263788,58.50949949107898,4.31855575783515,7.783487390995713
142,171.18883551478163,False,451.2994209156182,99.91700661358264,40.56436579221402,13.711407729204852,52.32609554063461,4.037835083469104,7.842039114171593
143,170.39395367001546,False,436.31879721496284,99.56902726738913,39.585737000219325,13.940156900931425,43.580628729234235,4.164939161826175,9.264695336001576
144,169.6883909097139,False,441.68955966083433,98.97731563799749,39.92777722948437,12.73060438211308,44.844693278855665,4.102012336667074,10.021848583227928
145,172.88665241413693,False,448.4058596574705,97.79013633149334,39.180192852021435,15.029233823250792,51.0015382260151,4.177093881615499,9.685531494487373
146,171.34739417183667,False,453.2719679350085,98.62071140585924,38.86888945418451,15.728057363769295,56.74652555824638,4.188917180081576,9.436682643890872
147,171.738652289504,False,453.5977963846843,99.26251480589407,39.1261882612328,15.959864468998365,55.50957458188551,4.182119173738906,9.842103616124476
148,171.67146611186016,False,452.70136570833085,101.39898917062278,39.80849402217875,16.261817969279967,51.88366088003394,5.0133446325801625,11.632743588980153
149,171.81149904667703,False,451.0795291386753,104.61994542701521,39.93779134167645,16.340336571331285,53.51744034565103,4.935837386012731,15.347617937480187
150,170.28985686061702,False,457.09863583979086,108.93481999147926,39.84883195957675,15.547505147960901,52.90169981541664,5.043376870443804,16.892930382492594
151,170.53486399085958,False,459.96706281848986,114.6602089628591,41.06852847786201,15.416193022962315,49.8175274077558,5.124416929728025,18.64991486845066
152,169.83765890586668,False,461.9558674933674,117.94754948046696,40.82716604578509,15.841518758786865,50.14062578677192,4.973656223472943,18.05337610667493
153,166.71648603942728,False,460.7944928500229,122.37392228037164,41.429302578821456,14.826830411007448,45.96390254054203,4.567020270808215,17.1846075777856
154,167.58545160669047,False,452.7966914013,125.55396234523664,41.8178437772149,14.651224953277195,43.78549795275181,4.436591205747162,15.240283082087386
155,166.1064851698304,False,439.0307525556307,127.34472994688088,41.54356358405251,15.231713856524324,50.76159254622868,4.6019846600909196,13.955177212906143
156,161.508911965842,False,448.4596720382842,129.11788152443938,40.52128092297317,13.624279118523752,52.70314914387743,3.9213840516136487,10.914064992351868
157,161.6509485283259,False,446.48828636077934,129.64121144007692,40.15689756780855,14.080776128348598,56.457903883908045,4.585422091671517,8.984593096962092
158,160.26041124986247,False,446.4784459165521,130.3528034223577,39.81485786853585,13.708632171163433,56.784617610649605,4.8657394963472855,9.576596081316076
159,160.23069474207242,False,447.70275959599604,128.7190804933428,39.31179420895632,13.192215943375633,58.67088063020393,4.314143502687156,8.51906660098814
160,159.00137234499147,False,444.6550854700251,127.74645052246862,39.79215063055499,13.437413090217,59.500148262601925,4.183824298399799,8.76085785234514
161,160.8529822683952,False,442.0150872621257,126.31919312072209,39.42398248283846,12.884440389174905,56.69705761591421,4.1622009894926615,8.767339234251464
162,161.5434274900785,False,439.6161738419438,126.1920313724772,39.46959379331575,15.058218515673422,54.02457500504816,4.0911214086702,8.701782778334469
163,163.54409899387224,False,444.39021328407233,127.55896506833288,39.62764426999399,15.152908621541314,52.232910109040965,4.036460728218109,9.313293629767102
164,168.489174771133,False,440.18690228223306,127.80789603399263,39.90838336951007,16.200619485175952,49.08408725773682,4.3050036802430265,9.946037929391027
165,167.14998326778115,False,448.32954112717493,125.12771782998315,40.06637043454688,16.08458802180665,44.56145355365856,3.7710557751043554,12.113431031611901
166,168.2216420384564,False,442.09905857705115,119.79726630037912,40.62879459734307,15.742027526090519,44.84682152188365,4.013847958623342,15.367486572346914
167,169.31617988229794,False,443.78796839920267,116.64181239583547,41.47961861837561,15.689321685121634,44.90429810931462,4.956768849778615,15.936857941786435
168,171.1292400622479,False,444.70288348892717,112.58998428156912,41.38011159154362,14.364541918311104,42.10132406822038,5.318673490293703,18.944119000104088
169,168.84915284374088,False,448.07895426831817,109.94887768703282,41.90149806295381,15.221861018283903,54.148731403238145,5.167594456787348,18.687933850316305
170,168.13998188976626,False,449.17951441083926,107.40434611827392,41.5241460083173,14.762548602340074,55.22274777629226,5.317597576481067,17.945166113033487
171,168.92428954217547,False,460.61699759695466,101.94514708301416,40.91427207436175,13.805673271323652,53.33658551712504,5.739811048206207,15.173038542298508
172,167.2373270158553,False,460.9080558470263,99.03678807017565,40.520466383231906,11.5601400873702,55.931720737450206,5.838349236480334,11.749979461305818
173,168.98314966536017,False,454.7327135157064,97.18532575355309,41.30021286718763,10.85570449681687,56.01506381661493,6.118729953159174,11.395154561221506
174,169.59110312975295,False,454.6617730180528,97.8222899386129,41.59272280148106,10.61783387009044,55.16159712535982,6.533038893719926,11.482461783569805
175,170.68968427396854,False,456.0383960219578,97.78612085194322,40.9772003074531,12.666916621621844,53.36682262398369,6.012421097024291,11.236015950780835
176,170.67914265490353,False,454.47825431032163,98.68895389014723,41.43835946747794,12.703099721588426,54.40201663694416,6.141975320158628,9.958415755497183
177,175.4490342998224,False,448.53254145599135,98.33737130908504,41.352303883255615,15.462433894179606,43.645193149383104,6.113472982755921,9.902750626215395
178,175.29858344620712,False,453.2174197229637,97.2668049198422,41.85963871540997,14.728500547557314,45.496208763945425,6.4999371287705925,9.023260121330095
179,174.75620011458759,False,448.6733955349614,98.3393905097994,42.48925495942464,15.42299526948122,39.862496806275686,5.952410177680688,7.480769460889107
180,174.33996291073188,False,443.96543955807715,97.68149528737798,42.816046812774616,15.306454464095065,36.61358784499456,5.649046409051743,7.177258441014594
181,174.3355597831649,False,449.2982766178334,99.12196669666172,42.58131797221068,16.079165987060684,38.44482500647019,5.211397597955336,6.827138807659456
182,175.37447252792526,False,448.4005975716156,99.44573771679636,41.47616588193786,16.098427676834444,42.640661526313615,4.698621618041267,7.319495588914617
183,173.31607812833587,False,453.377964989502,99.87469202290904,41.461442097577155,17.254633661098858,46.056630995493315,4.806236766000157,7.634686805425693
184,174.25921431396526,False,456.30872456118936,100.78124387711806,41.17240752651038,17.01836524433544,46.91421498366697,4.314276682838937,7.9206475175225055
185,170.5342745896351,False,458.2445830766091,101.46089328016735,40.890145772659885,13.042063206372097,50.42768241771734,4.188044263571254,8.413227083378027
186,170.52972718172458,False,451.7384319946901,100.7572531788702,40.84583444164231,12.754436258274927,52.81668890794527,3.9901134686776487,9.183316632526672
187,170.6872031294881,False,453.49770627802627,101.51528090672078,40.816836125525505,13.991134882483303,53.7186721418914,4.131788306564727,9.979606299249378
188,170.32713273978663,False,456.913690291682,100.16247440526405,40.259581359081714,16.948826560635947,52.94307404503458,4.1882572450554285,10.928093084566553
189,169.56564430626668,False,448.5924353679354,101.10961857300407,40.44212443065496,16.355743781174194,55.2244969339427,4.295249159108887,11.801162613711
190,167.49898483607396,False,455.1972430581456,100.66178254421273,40.28971736470357,16.086427153844053,50.95676345150111,4.323305244976037,11.165388845636047
191,168.66707555164825,False,450.68517406444977,99.93176485762876,39.703522120425355,15.567353794302292,49.38452603895104,4.3386952834356265,11.023470732061725
192,167.5855523801892,False,450.7903061920461,99.70749973107904,39.29936605284763,15.280274282530296,48.7910200716664,4.354793740229169,10.906801281013449
193,167.8428709793446,False,455.2608034955811,99.51485621239244,39.639856845368755,15.267400512108354,51.702052827458324,4.861150954841062,9.984546117769103
194,168.03123300000368,False,461.95651515126707,100.05759305864768,39.74471477882936,15.61307100135869,44.644592954275396,4.397895526635741,10.827508829250107
195,168.4926208791087,False,456.49986661430484,97.29128764409138,39.90522949117805,14.055636929491506,51.107489601484225,4.387587158789862,11.57527913689092
196,171.38273547209374,False,455.4305560890637,99.12493352124706,39.50927418930564,13.608695524793658,51.29188069105809,5.3855959582790005,10.821644617521287
197,172.72164544786187,False,468.8622834560306,97.53827176353948,38.57455082051033,14.068026362479065,50.31995666364904,5.380146987403559,10.812881147097723
198,174.24939497957953,False,466.6157276006357,97.2495483728263,38.79281100552324,13.333062714769854,50.90517435890962,5.127184044504096,10.972670060941287
199,174.31419958986038,False,463.180910402322,97.66827592714476,38.760357288126784,11.547673270696292,49.99615704220957,4.858949064083139,11.5386949034142
200,174.55730500447498,False,458.1288116307274,98.10960207568985,38.70529460826171,11.84250823430232,52.53895457861013,4.920745129003622,12.007900650740185
201,177.4986347229336,False,452.48860674914096,97.81597603797282,38.09302478615921,13.961426087049086,50.3537133100513,4.785085524446677,12.31227845825664
202,178.98296701657418,False,447.74639418670165,98.3397860816625,37.8965444521205,13.518022275182572,56.86199499007552,4.531768108185388,11.326262479920304
203,178.91156573528858,False,447.1474253569257,99.77803756845451,37.914678467281135,14.185289025411482,54.50492311247469,4.97722446006058,9.747250832401374
